id,version,date,business_line,products,plan_id,plant_cedis,address,country,group,latittude,longitude,articles,units,unit cost,income,admin_costs,production_costs
1414,Actual,2018.Mar,Beverages,Coffee,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"57,500",£1.22,"-£67,275","£23,237","£46,987"
1415,Actual,2018.Mar,Beverages,Coffee,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"114,800",£1.07,"-£146,892","£24,392","£98,532"
1416,Actual,2018.Mar,Beverages,Coffee,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"32,900",£1.00,"-£30,462","£10,717","£22,215"
1417,Actual,2018.Mar,Beverages,Tea,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"195,100",£0.87,"-£194,805","£36,457","£133,312"
1418,Actual,2018.Mar,Beverages,Tea,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"138,900",£0.84,"-£127,134","£22,079","£94,632"
1419,Actual,2018.Mar,Beverages,Tea,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"71,200",£0.94,"-£67,535","£26,395","£40,614"
1420,Actual,2018.Mar,Beverages,Tea,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"59,200",£0.80,"-£48,899","£18,492","£28,898"
1421,Actual,2018.Mar,Beverages,Tea,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"152,800",£0.82,"-£145,080","£32,000","£93,350"
1422,Actual,2018.Mar,Beverages,Tea,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"85,700",£0.66,"-£48,461","£19,386","£37,198"
1423,Actual,2018.Mar,Snacks,Chips,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"96,700",£2.11,"-£244,441","£43,987","£160,202"
1424,Actual,2018.Mar,Snacks,Chips,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"65,800",£2.16,"-£155,939","£35,622","£106,711"
1425,Actual,2018.Mar,Snacks,Chips,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"32,500",£2.04,"-£58,838","£22,947","£43,375"
1426,Actual,2018.Mar,Snacks,Chips,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"21,400",£2.08,"-£49,933","£14,144","£30,380"
1427,Actual,2018.Mar,Snacks,Chips,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"60,600",£2.20,"-£144,261","£32,572","£100,904"
1428,Actual,2018.Mar,Snacks,Chips,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"18,900",£1.98,"-£34,448","£9,406","£27,967"
1429,Actual,2018.Mar,Snacks,Cookies,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"134,300",£1.44,"-£228,794","£28,505","£164,974"
1430,Actual,2018.Mar,Snacks,Cookies,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"57,100",£2.01,"-£133,000","£26,073","£88,700"
1431,Actual,2018.Mar,Snacks,Cookies,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"45,300",£1.53,"-£68,120","£25,341","£44,061"
1432,Actual,2018.Mar,Snacks,Cookies,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"40,300",£1.64,"-£69,251","£22,464","£43,780"
1433,Actual,2018.Mar,Snacks,Cookies,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"100,600",£1.49,"-£147,337","£28,454","£121,446"
1434,Actual,2018.Mar,Snacks,Cookies,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"32,500",£1.51,"-£42,096","£17,007","£32,071"
1435,Actual,2018.Mar,Snacks,Crackers,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"59,600",£2.15,"-£152,136","£28,101","£100,076"
1436,Actual,2018.Mar,Snacks,Crackers,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"44,600",£2.99,"-£166,937","£25,229","£107,926"
1437,Actual,2018.Mar,Snacks,Crackers,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"19,500",£2.90,"-£50,336","£24,616","£31,956"
1438,Actual,2018.Mar,Snacks,Crackers,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"33,800",£2.25,"-£81,835","£30,699","£45,465"
1439,Actual,2018.Mar,Snacks,Crackers,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"45,100",£2.26,"-£110,388","£18,540","£83,538"
1440,Actual,2018.Mar,Snacks,Crackers,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"12,600",£2.91,"-£33,348","£10,713","£25,934"
1441,Actual,2018.Apr,Dairy,Cheese,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"73,500",£2.18,"-£223,507","£43,627","£116,763"
1442,Actual,2018.Apr,Dairy,Cheese,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"56,200",£1.69,"-£138,963","£19,588","£75,489"
1443,Actual,2018.Apr,Dairy,Cheese,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"34,900",£1.67,"-£57,288","£28,329","£30,008"
1444,Actual,2018.Apr,Dairy,Cheese,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"44,300",£1.98,"-£99,000","£32,512","£55,320"
1445,Actual,2018.Apr,Dairy,Cheese,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"49,500",£1.84,"-£119,174","£25,551","£65,635"
1446,Actual,2018.Apr,Dairy,Cheese,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"17,800",£1.92,"-£33,806","£9,696","£24,484"
1447,Actual,2018.Apr,Dairy,Butter and margarine,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"69,600",£2.53,"-£238,100","£30,501","£145,793"
1448,Actual,2018.Apr,Dairy,Butter and margarine,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"49,800",£2.73,"-£203,049","£28,116","£107,980"
1449,Actual,2018.Apr,Dairy,Butter and margarine,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"36,400",£2.33,"-£95,248","£37,929","£46,936"
1450,Actual,2018.Apr,Dairy,Butter and margarine,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"21,400",£2.56,"-£70,504","£20,112","£34,680"
1451,Actual,2018.Apr,Dairy,Butter and margarine,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"66,500",£2.04,"-£162,129","£27,855","£107,899"
1452,Actual,2018.Apr,Dairy,Butter and margarine,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"15,400",£2.58,"-£38,328","£12,456","£27,232"
1453,Actual,2018.Apr,Breakfast and cereal,Cereal,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"68,400",£2.57,"-£264,875","£32,368","£143,596"
1454,Actual,2018.Apr,Breakfast and cereal,Cereal,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"69,100",£2.61,"-£224,730","£39,785","£140,681"
1455,Actual,2018.Apr,Breakfast and cereal,Cereal,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"40,500",£1.96,"-£79,600","£37,987","£41,528"
1456,Actual,2018.Apr,Breakfast and cereal,Cereal,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"26,900",£2.36,"-£71,704","£24,528","£39,008"
1457,Actual,2018.Apr,Breakfast and cereal,Cereal,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"59,800",£2.33,"-£177,163","£41,852","£97,588"
1458,Actual,2018.Apr,Breakfast and cereal,Cereal,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"29,000",£2.14,"-£59,289","£22,075","£40,003"
1459,Actual,2018.Apr,Breakfast and cereal,Granola,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"106,500",£1.53,"-£266,767","£31,725","£131,340"
1460,Actual,2018.Apr,Breakfast and cereal,Granola,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"97,900",£1.78,"-£211,230","£29,888","£144,512"
1461,Actual,2018.Apr,Breakfast and cereal,Granola,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"28,000",£2.14,"-£73,480","£23,596","£36,208"
1462,Actual,2018.Apr,Breakfast and cereal,Granola,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"34,800",£2.01,"-£77,712","£22,128","£47,976"
1463,Actual,2018.Apr,Breakfast and cereal,Granola,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"50,100",£1.82,"-£125,107","£18,731","£72,489"
1464,Actual,2018.Apr,Breakfast and cereal,Granola,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"27,000",£2.01,"-£55,416","£16,804","£37,353"
1465,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"106,100",£2.18,"-£333,822","£63,348","£168,043"
1466,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"57,500",£2.12,"-£179,024","£25,593","£96,324"
1467,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"23,200",£2.80,"-£68,768","£28,118","£36,728"
1468,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"39,500",£2.13,"-£97,912","£32,880","£51,440"
1469,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"53,600",£2.59,"-£185,184","£33,027","£105,811"
1470,Actual,2018.Apr,Breakfast and cereal,Pancakes,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"26,100",£2.19,"-£58,958","£21,446","£35,722"
1471,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"85,200",£2.08,"-£278,406","£49,080","£128,313"
1472,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"56,100",£1.80,"-£143,681","£23,645","£77,452"
1473,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"28,200",£2.05,"-£57,624","£26,784","£30,888"
1474,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"39,700",£1.75,"-£91,608","£23,208","£46,400"
1475,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"52,600",£1.62,"-£106,920","£20,482","£64,756"
1476,Actual,2018.Apr,Frozen foods,Four meat ravioli,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"25,300",£1.91,"-£49,382","£15,571","£32,814"
1477,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"254,100",£0.46,"-£185,846","£26,478","£90,448"
1478,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"224,000",£0.39,"-£132,213","£16,764","£70,602"
1479,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"200,000",£0.41,"-£92,016","£36,720","£45,296"
1480,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"205,400",£0.39,"-£95,800","£31,288","£48,824"
1481,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"213,800",£0.46,"-£125,812","£18,846","£79,502"
1482,Actual,2018.Apr,Frozen foods,Alfredo pasta,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"113,600",£0.33,"-£35,251","£12,960","£24,531"
1483,Actual,2018.Apr,Frozen foods,Italian meatballs,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"83,500",£2.16,"-£244,216","£49,828","£130,594"
1484,Actual,2018.Apr,Frozen foods,Italian meatballs,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"62,600",£2.44,"-£219,015","£34,996","£117,880"
1485,Actual,2018.Apr,Frozen foods,Italian meatballs,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"24,600",£2.61,"-£73,296","£30,902","£33,272"
1486,Actual,2018.Apr,Frozen foods,Italian meatballs,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"17,100",£2.70,"-£60,424","£14,696","£31,504"
1487,Actual,2018.Apr,Frozen foods,Italian meatballs,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"38,600",£2.89,"-£133,545","£18,950","£92,793"
1488,Actual,2018.Apr,Frozen foods,Italian meatballs,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"12,300",£2.92,"-£34,948","£12,662","£23,275"
1489,Actual,2018.Apr,Frozen foods,Brocoli soup,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"60,200",£2.45,"-£242,688","£35,540","£112,097"
1490,Actual,2018.Apr,Frozen foods,Brocoli soup,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"39,300",£2.60,"-£146,784","£21,457","£80,534"
1491,Actual,2018.Apr,Frozen foods,Brocoli soup,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"40,700",£2.03,"-£87,096","£36,268","£46,536"
1492,Actual,2018.Apr,Frozen foods,Brocoli soup,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"27,700",£2.77,"-£86,536","£27,680","£49,112"
1493,Actual,2018.Apr,Frozen foods,Brocoli soup,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"41,200",£2.58,"-£136,296","£23,408","£82,713"
1494,Actual,2018.Apr,Frozen foods,Brocoli soup,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"18,200",£2.87,"-£54,921","£14,937","£37,358"
1495,Actual,2018.Apr,Beverages,Soda,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"77,000",£1.93,"-£200,179","£43,400","£105,235"
1496,Actual,2018.Apr,Beverages,Soda,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"78,300",£1.76,"-£187,790","£39,595","£98,353"
1497,Actual,2018.Apr,Beverages,Soda,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"46,700",£2.06,"-£102,000","£39,916","£56,464"
1498,Actual,2018.Apr,Beverages,Soda,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"54,000",£1.49,"-£96,584","£32,960","£47,648"
1499,Actual,2018.Apr,Beverages,Soda,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"90,700",£1.56,"-£160,156","£39,962","£101,592"
1500,Actual,2018.Apr,Beverages,Soda,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"14,600",£2.14,"-£35,395","£9,360","£21,921"
1501,Actual,2018.Apr,Beverages,Water,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"62,500",£2.50,"-£238,307","£46,137","£110,211"
1502,Actual,2018.Apr,Beverages,Water,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"59,000",£1.78,"-£154,621","£19,333","£85,690"
1503,Actual,2018.Apr,Beverages,Water,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"34,700",£1.76,"-£67,160","£24,220","£36,968"
1504,Actual,2018.Apr,Beverages,Water,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"29,600",£2.52,"-£82,736","£32,008","£42,640"
1505,Actual,2018.Apr,Beverages,Water,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"43,800",£2.49,"-£142,171","£26,656","£82,195"
1506,Actual,2018.Apr,Beverages,Water,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"30,100",£2.05,"-£57,705","£19,315","£42,525"
1507,Actual,2018.Apr,Beverages,Coffee,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"173,400",£1.19,"-£300,126","£61,025","£145,337"
1508,Actual,2018.Apr,Beverages,Coffee,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"146,900",£1.11,"-£206,078","£28,674","£134,469"
1509,Actual,2018.Apr,Beverages,Coffee,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"48,700",£1.04,"-£63,144","£18,537","£32,176"
1510,Actual,2018.Apr,Beverages,Coffee,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"42,700",£1.32,"-£61,208","£17,152","£39,216"
1511,Actual,2018.Apr,Beverages,Coffee,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"130,600",£0.97,"-£159,422","£36,252","£90,475"
1512,Actual,2018.Apr,Beverages,Coffee,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"43,000",£1.43,"-£58,929","£19,291","£42,324"
1513,Actual,2018.Apr,Beverages,Tea,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"286,900",£0.68,"-£322,003","£57,831","£137,272"
1514,Actual,2018.Apr,Beverages,Tea,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"183,300",£0.70,"-£187,426","£30,591","£97,730"
1515,Actual,2018.Apr,Beverages,Tea,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"78,500",£0.82,"-£72,392","£25,776","£38,624"
1516,Actual,2018.Apr,Beverages,Tea,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"87,800",£0.92,"-£98,904","£25,056","£55,728"
1517,Actual,2018.Apr,Beverages,Tea,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"189,300",£0.70,"-£181,598","£30,389","£102,139"
1518,Actual,2018.Apr,Beverages,Tea,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"53,100",£0.71,"-£44,649","£14,044","£23,702"
1519,Actual,2018.Apr,Snacks,Chips,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"83,100",£1.72,"-£237,711","£29,174","£113,776"
1520,Actual,2018.Apr,Snacks,Chips,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"50,900",£2.07,"-£151,065","£18,073","£87,464"
1521,Actual,2018.Apr,Snacks,Chips,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"32,300",£2.35,"-£90,312","£28,540","£47,208"
1522,Actual,2018.Apr,Snacks,Chips,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"28,100",£2.10,"-£73,360","£23,432","£35,472"
1523,Actual,2018.Apr,Snacks,Chips,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"42,700",£2.28,"-£134,366","£20,793","£76,708"
1524,Actual,2018.Apr,Snacks,Chips,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"27,500",£1.91,"-£56,760","£16,776","£35,763"
1525,Actual,2018.Apr,Snacks,Cookies,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"80,400",£2.01,"-£268,452","£39,874","£121,905"
1526,Actual,2018.Apr,Snacks,Cookies,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"67,300",£1.92,"-£180,241","£34,982","£94,376"
1527,Actual,2018.Apr,Snacks,Cookies,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"47,400",£1.38,"-£65,576","£27,254","£38,256"
1528,Actual,2018.Apr,Snacks,Cookies,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"43,900",£1.84,"-£94,608","£34,632","£46,264"
1529,Actual,2018.Apr,Snacks,Cookies,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"49,600",£1.91,"-£123,912","£24,019","£70,862"
1530,Actual,2018.Apr,Snacks,Cookies,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"29,100",£1.67,"-£48,134","£17,001","£31,725"
1531,Actual,2018.Apr,Snacks,Crackers,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"54,700",£2.72,"-£210,520","£33,217","£115,830"
1532,Actual,2018.Apr,Snacks,Crackers,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"44,900",£2.37,"-£153,714","£25,225","£81,364"
1533,Actual,2018.Apr,Snacks,Crackers,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"25,800",£2.52,"-£74,800","£27,196","£37,744"
1534,Actual,2018.Apr,Snacks,Crackers,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"31,300",£2.31,"-£87,376","£26,456","£45,960"
1535,Actual,2018.Apr,Snacks,Crackers,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"48,000",£2.23,"-£128,217","£24,364","£82,742"
1536,Actual,2018.Apr,Snacks,Crackers,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"25,100",£2.07,"-£57,124","£16,718","£35,187"
1537,Actual,2018.May,Dairy,Cheese,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"110,500",£1.99,"-£290,433","£44,944","£175,037"
1538,Actual,2018.May,Dairy,Cheese,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"54,000",£2.22,"-£178,853","£27,321","£92,725"
1539,Actual,2018.May,Dairy,Cheese,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"42,400",£2.39,"-£99,530","£42,804","£58,660"
1540,Actual,2018.May,Dairy,Cheese,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"48,800",£1.94,"-£122,600","£28,670","£66,060"
1541,Actual,2018.May,Dairy,Cheese,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"63,100",£2.18,"-£170,532","£34,545","£103,194"
1542,Actual,2018.May,Dairy,Cheese,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"16,200",£2.39,"-£45,468","£11,646","£27,014"
1543,Actual,2018.May,Dairy,Butter and margarine,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"82,200",£2.93,"-£324,874","£44,323","£196,810"
1544,Actual,2018.May,Dairy,Butter and margarine,CO02,CEDIS  | Samalayuca ,FK11 7ES,México,CEDIS,-106.48,31.342,1,"75,000",£2.18,"-£213,804","£38,359","£125,238"
1545,Actual,2018.May,Dairy,Butter and margarine,CO03,CEDIS  | Chihuahua,HG3 2NN,México,CEDIS,-106.069099,28.632996,1,"50,400",£2.25,"-£117,920","£47,148","£66,340"
1546,Actual,2018.May,Dairy,Butter and margarine,CO04,CEDIS | Chihuahua,WA7 1PJ,México,CEDIS,-106.089,28.635,1,"36,200",£2.97,"-£118,520","£47,650","£59,870"
1547,Actual,2018.May,Dairy,Butter and margarine,CO05,Plant | Juárez - Jarudo,NR5 9JA,México,Plant,-106.44333,30.373333,1,"70,300",£2.14,"-£190,098","£37,526","£112,950"
1548,Actual,2018.May,Dairy,Butter and margarine,CO06,Plant | Juárez - Zaragoza,BH15 2AS,México,Plant,-106.274333,30.422333,1,"19,800",£2.63,"-£51,570","£17,448","£34,639"
1549,Actual,2018.May,Breakfast and cereal,Cereal,CO01,CEDIS  | Ciudad Juárez,RM13 9YY,México,CEDIS,-106.48333,31.73333,1,"151,500",£1.86,"-£397,710","£72,238","£209,614"
